id_equipo,nombre_equipo,nombre_liga,nivel_liga,nombre_nacionalidad,valoracion_general,ataque,mediocampo,defensa,estadio_local,prestigio_internacional,prestigio_domestico,presupuesto_fichajes_eur,valor_club_eur,edad_promedio_titulares,edad_promedio_equipo,capitan,tiro_libre_corto,tiro_libre_largo,tiro_libre_corto_izquierda,tiro_libre_corto_derecha,penales,corner_izquierdo,corner_derecho,estilo_defensivo,ancho_equipo_defensivo,profundidad_equipo_defensivo,presion_defensiva,agresividad_defensiva,ancho_defensivo,linea_defensiva,estilo_ofensivo,construccion_juego,creacion_oportunidades,ancho_equipo_ofensivo,jugadores_en_el_area,tactica_corners,tactica_tiros_libres,velocidad_construccion,regate_construccion,pase_construccion,posicionamiento_construccion,pase_creacion_oportunidades,centros_creacion_oportunidades,remates_creacion_oportunidades,posicionamiento_creacion_oportunidades
252,LASK Linz,Bundesliga,1.0,Austria,69,69,71,68,Court Lane,5,9.0,,30000000.0,26.55,25.85,215522.0,221944.0,221944.0,201290.0,221944.0,221944.0,221944.0,221944.0,Press After Possession Loss,41.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,6.0,3.0,3.0,,,,,,,,
260,Tenerife,La Liga 2,2.0,Spain,69,68,69,68,Estadio Presidente G.Lopes,1,8.0,,7000000.0,27.82,25.76,142499.0,229207.0,229207.0,229207.0,229207.0,243993.0,142499.0,229207.0,Pressure On Heavy Touch,71.0,61.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
320,Malmö FF,Allsvenskan,1.0,Sweden,69,68,69,68,Stade Municipal,4,10.0,,59500000.0,28.45,25.57,199792.0,199792.0,199792.0,199792.0,199792.0,199792.0,199792.0,199792.0,Press After Possession Loss,61.0,61.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
459,Sporting Gijón,La Liga 2,2.0,Spain,69,69,68,70,Stade Municipal,1,7.0,,17000000.0,27.09,25.27,199493.0,236492.0,236492.0,236492.0,236492.0,221430.0,236492.0,236492.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
634,Fortuna Sittard,Eredivisie,1.0,Netherlands,69,69,68,69,Molton Road (Sheldon Stadium),1,4.0,,18900000.0,27.0,24.44,124375.0,124375.0,124375.0,124375.0,124375.0,124375.0,234848.0,234848.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,3.0,3.0,3.0,,,,,,,,
670,Sporting Charleroi,Jupiler Pro League,1.0,Belgium,69,67,71,68,Ivy Lane,4,5.0,,40000000.0,23.27,22.88,220782.0,220782.0,220782.0,220782.0,220782.0,262925.0,220782.0,220782.0,Balanced,41.0,41.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
687,Columbus Crew,Major League Soccer,1.0,United States,69,70,70,67,Stadion Neder,2,6.0,,180000000.0,27.18,25.91,198970.0,215270.0,202078.0,215270.0,215270.0,215270.0,215270.0,215270.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,7.0,3.0,3.0,,,,,,,,
688,DC United,Major League Soccer,1.0,United States,69,72,70,68,Stadio Classico,3,5.0,,297000000.0,27.36,25.33,221621.0,206469.0,206469.0,206469.0,206469.0,206469.0,206469.0,206469.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Long Ball,Direct Passing,51.0,4.0,3.0,3.0,,,,,,,,
696,Sporting KC,Major League Soccer,1.0,United States,69,67,71,66,Stadion Neder,2,7.0,,292500000.0,27.91,26.22,185068.0,185068.0,185068.0,185068.0,185068.0,185068.0,232148.0,185068.0,Press After Possession Loss,71.0,71.0,,,,,,Slow Build Up,Possession,71.0,7.0,3.0,3.0,,,,,,,,
873,Lech Poznań,Ekstraklasa,1.0,Poland,69,72,70,70,Sanderson Park (FIFA 13 NEW generic),4,10.0,,14000000.0,26.45,25.07,206626.0,234930.0,234930.0,234949.0,234930.0,206626.0,234949.0,258276.0,Balanced,61.0,61.0,,,,,,Long Ball,Direct Passing,61.0,5.0,3.0,3.0,,,,,,,,
896,Basel,Super League,1.0,Switzerland,69,67,68,69,Waldstadion (Fussballstadion),6,8.0,,73300000.0,24.36,23.5,183346.0,183346.0,183346.0,183346.0,183346.0,183346.0,183346.0,183346.0,Press After Possession Loss,61.0,61.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
918,Bodø / Glimt,Eliteserien,1.0,Norway,69,67,71,70,Town Park,2,8.0,,15100000.0,26.27,24.21,221001.0,224874.0,224874.0,224874.0,224874.0,224874.0,222227.0,222227.0,Press After Possession Loss,61.0,81.0,,,,,,Fast Build Up,Forward Runs,71.0,5.0,3.0,3.0,,,,,,,,
1013,San Lorenzo,Liga Profesional,1.0,Argentina,69,70,68,67,El Libertador (La Bombastico),7,9.0,,107500000.0,25.0,22.89,241930.0,219525.0,219525.0,237994.0,219525.0,219525.0,219525.0,219525.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
1334,Finland,Friendly International,,Finland,69,70,67,66,Euro Arena,3,,,,26.0,25.78,190941.0,228312.0,228312.0,232446.0,228312.0,241523.0,234298.0,228312.0,Balanced,31.0,37.0,,,,,,Fast Build Up,Forward Runs,31.0,3.0,3.0,3.0,,,,,,,,
1438,Santa Clara,Liga Portugal,1.0,Portugal,69,70,68,69,Euro Park,1,4.0,,8500000.0,25.45,23.83,176630.0,229473.0,229473.0,229473.0,229473.0,229473.0,229473.0,229473.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
1477,Jeonbuk Motors,K League 1,1.0,Korea Republic,69,72,68,69,Ivy Lane,7,10.0,,20600000.0,27.0,27.61,237424.0,237424.0,237424.0,237424.0,237424.0,247686.0,237424.0,237424.0,Press After Possession Loss,61.0,61.0,,,,,,Slow Build Up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
1745,Como,Serie B,2.0,Italy,69,70,70,68,Town Park,1,3.0,,13000000.0,25.36,25.71,220933.0,205407.0,205407.0,205407.0,205407.0,224508.0,205407.0,205407.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,41.0,3.0,3.0,3.0,,,,,,,,
1793,Reading,Championship,2.0,England,69,70,70,69,Molton Road (Sheldon Stadium),1,5.0,,40000000.0,27.45,25.5,208052.0,200521.0,200521.0,200521.0,200521.0,233730.0,200521.0,200521.0,Balanced,41.0,41.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
1806,Stoke City,Championship,2.0,England,69,68,69,69,Stoke City FC Stadium,1,6.0,,55000000.0,24.18,24.47,211504.0,211504.0,211504.0,211504.0,211504.0,211504.0,211504.0,211504.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
1832,Karlsruher SC,2. Bundesliga,2.0,Germany,69,68,70,68,Euro Arena,1,4.0,,9700000.0,26.91,25.43,211907.0,228245.0,228245.0,228245.0,228245.0,228245.0,228245.0,211872.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
1847,Ascoli,Serie B,2.0,Italy,69,69,69,69,Arena d'Oro,1,7.0,,14000000.0,28.27,26.29,173132.0,243527.0,243527.0,243527.0,243527.0,173132.0,243527.0,243527.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
1892,Paços de Ferreira,Liga Portugal,1.0,Portugal,69,68,70,69,Town Park,1,5.0,,9000000.0,28.45,25.13,148403.0,178424.0,178424.0,178424.0,178424.0,178424.0,178424.0,178424.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
1909,Vitesse,Eredivisie,1.0,Netherlands,69,68,68,69,Stade Municipal,2,6.0,,45000000.0,22.09,22.43,235297.0,224423.0,224423.0,224423.0,224423.0,235297.0,224423.0,224423.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1910,NEC,Eredivisie,1.0,Netherlands,69,68,71,68,Molton Road (Sheldon Stadium),1,4.0,,20600000.0,25.45,23.36,172143.0,172143.0,208045.0,172143.0,208045.0,231745.0,208045.0,172143.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
1913,SC Heerenveen,Eredivisie,1.0,Netherlands,69,68,68,69,Waldstadion (Fussballstadion),2,5.0,,41100000.0,25.0,23.23,213000.0,209316.0,209316.0,209316.0,209316.0,256453.0,209316.0,209316.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
1919,Bristol City,Championship,2.0,England,69,67,70,69,Stade Municipal,1,6.0,,60000000.0,25.09,24.23,194017.0,205054.0,261299.0,205054.0,205054.0,202686.0,205054.0,205054.0,Balanced,71.0,41.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
1923,Luton Town,Championship,2.0,England,69,70,68,70,Court Lane,1,5.0,,9800000.0,26.91,25.87,203749.0,222156.0,186116.0,222156.0,186116.0,229375.0,222156.0,186116.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,41.0,5.0,3.0,3.0,,,,,,,,
1939,Huddersfield Town,Championship,2.0,England,69,68,66,69,Kirklees Stadium,1,6.0,,45000000.0,25.91,24.03,193569.0,260478.0,260478.0,260478.0,260478.0,194319.0,260478.0,260478.0,Balanced,61.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
1960,Swansea City,Championship,2.0,Wales,69,71,70,67,Swansea.com Stadium,1,7.0,,100000000.0,24.36,22.57,212118.0,212118.0,212118.0,212118.0,212118.0,212118.0,212118.0,212118.0,Balanced,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
10020,Estoril,Liga Portugal,1.0,Portugal,69,69,70,69,468,1,4.0,,6800000.0,23.82,23.56,204731.0,204731.0,204731.0,204731.0,204731.0,228650.0,228650.0,204731.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
10030,Paderborn,2. Bundesliga,2.0,Germany,69,70,69,67,Benteler-Arena,1,6.0,,29300000.0,24.73,24.96,239099.0,239696.0,239696.0,239696.0,256674.0,227604.0,239696.0,256674.0,Pressure On Heavy Touch,51.0,71.0,,,,,,Fast Build Up,Forward Runs,61.0,5.0,3.0,3.0,,,,,,,,
10031,Portimonense,Liga Portugal,1.0,Portugal,69,68,68,70,Arena del Centenario (Estadio del Pueblo),1,3.0,,17600000.0,23.45,23.81,232296.0,251990.0,251990.0,251990.0,251990.0,270203.0,251990.0,251990.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
10846,Burgos,La Liga 2,2.0,Spain,69,64,69,68,Court Lane,1,1.0,,2500000.0,26.91,25.96,233588.0,211057.0,211057.0,251326.0,211057.0,233588.0,251326.0,211057.0,Balanced,41.0,41.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
100081,Kortrijk,Jupiler Pro League,1.0,Belgium,69,70,68,68,Court Lane,2,4.0,,25000000.0,26.18,24.54,200532.0,266391.0,209673.0,266391.0,266391.0,266391.0,200532.0,200532.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
100087,OH Leuven,Jupiler Pro League,1.0,Belgium,69,73,70,68,Court Lane,1,4.0,,25000000.0,24.91,24.48,231423.0,259191.0,233544.0,259191.0,259191.0,259191.0,231423.0,231423.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,41.0,3.0,3.0,3.0,,,,,,,,
100135,APOEL,1. Division,1.0,Cyprus,69,68,68,68,Crown Lane,3,10.0,,35000000.0,28.64,26.93,172685.0,270478.0,226866.0,270478.0,270478.0,270478.0,226866.0,226866.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
100851,FC Cartagena,La Liga 2,2.0,Spain,69,67,70,69,Stadio Classico,1,4.0,,3000000.0,31.55,26.53,210950.0,205212.0,205212.0,205212.0,205212.0,190747.0,205212.0,205212.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
101020,Kayserispor,Super Lig,1.0,Turkey,69,72,69,68,Sanderson Park (FIFA 13 NEW generic),2,4.0,,6100000.0,27.91,26.8,240409.0,222457.0,222457.0,222457.0,222457.0,179565.0,222457.0,222457.0,Press After Possession Loss,71.0,51.0,,,,,,Long Ball,Direct Passing,61.0,5.0,3.0,3.0,,,,,,,,
101028,Hatayspor,Super Lig,1.0,Turkey,69,72,69,68,Molton Road (Sheldon Stadium),1,1.0,,5000000.0,29.36,26.93,199683.0,240053.0,240053.0,240053.0,239755.0,243586.0,239755.0,239755.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,41.0,6.0,3.0,3.0,,,,,,,,
101033,Konyaspor,Super Lig,1.0,Turkey,69,70,69,69,Stadion Europa (Generic Europe 2),3,6.0,,10500000.0,27.64,27.08,204349.0,224885.0,208581.0,224885.0,224885.0,224885.0,224885.0,233053.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
101041,Sivasspor,Super Lig,1.0,Turkey,69,69,71,67,Stadion Europa (Generic Europe 2),2,5.0,,11000000.0,31.0,28.63,223045.0,182945.0,182945.0,182945.0,182945.0,182945.0,182945.0,182945.0,Balanced,61.0,51.0,,,,,,Long Ball,Direct Passing,71.0,3.0,3.0,3.0,,,,,,,,
101108,Olimpia,Primera División,1.0,Paraguay,69,69,70,69,Arena d'Oro,8,9.0,,52500000.0,26.45,25.29,216385.0,218868.0,218868.0,235511.0,218868.0,209523.0,218868.0,218868.0,Balanced,61.0,61.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
110081,Northern Ireland,Friendly International,,Northern Ireland,69,66,69,72,Molton Road (Sheldon Stadium),2,,,,28.64,28.22,151508.0,151508.0,151508.0,151508.0,151508.0,217758.0,151508.0,151508.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
110178,Sandhausen,2. Bundesliga,2.0,Germany,69,68,68,69,Court Lane,1,3.0,,12200000.0,27.27,25.03,229294.0,245428.0,245428.0,245428.0,245428.0,212625.0,245428.0,245428.0,Pressure On Heavy Touch,51.0,41.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
110329,St. Pauli,2. Bundesliga,2.0,Germany,69,68,70,69,Ivy Lane,1,7.0,,34200000.0,25.27,24.13,223633.0,223633.0,223633.0,223633.0,223633.0,233125.0,223633.0,233125.0,Balanced,61.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
110404,Banfield,Liga Profesional,1.0,Argentina,69,70,69,68,Estadio Nacional (El Medio),3,5.0,,15300000.0,26.45,25.46,232645.0,215018.0,215018.0,215018.0,215018.0,215018.0,215018.0,215018.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,5.0,3.0,3.0,,,,,,,,
110724,Mechelen,Jupiler Pro League,1.0,Belgium,69,70,71,67,Stadion Europa (Generic Europe 2),4,5.0,,30000000.0,25.91,24.25,205369.0,205369.0,205369.0,205369.0,205369.0,205369.0,205369.0,195065.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
110738,Pisa,Serie B,2.0,Italy,69,69,69,71,Stadion 23. Maj,1,8.0,,15000000.0,26.73,25.86,252313.0,230936.0,230936.0,230936.0,230936.0,220829.0,192587.0,192587.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,3.0,3.0,3.0,,,,,,,,
110776,Gaziantep F.K.,Super Lig,1.0,Turkey,69,68,69,69,Stade Municipal,1,3.0,,6000000.0,28.73,25.69,211908.0,211061.0,211061.0,211061.0,211061.0,211061.0,211061.0,211061.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
110827,Real Oviedo,La Liga 2,2.0,Spain,69,72,69,69,Stadion Europa (Generic Europe 2),1,6.0,,3900000.0,27.73,25.17,194996.0,186682.0,186682.0,186682.0,186682.0,194996.0,186682.0,186682.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
110839,Huesca,La Liga 2,2.0,Spain,69,68,69,67,El Alcoraz,1,6.0,,4500000.0,27.55,25.53,200519.0,192634.0,192634.0,192634.0,192634.0,192634.0,192634.0,192634.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
110930,Orlando Pirates,Premier League,1.0,South Africa,69,69,68,69,Waldstadion (Fussballstadion),5,10.0,,10500000.0,27.36,27.18,257439.0,216682.0,271857.0,216682.0,216682.0,269625.0,271857.0,216682.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
110980,Colo-Colo,Primera Division,1.0,Chile,69,71,71,65,Estadio Nacional (El Medio),7,10.0,,55000000.0,26.0,23.14,214294.0,216020.0,216020.0,216020.0,216020.0,223248.0,216020.0,216020.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,71.0,5.0,3.0,3.0,,,,,,,,
111138,Minnesota United,Major League Soccer,1.0,United States,69,69,71,67,Stadion Hanguk,1,3.0,,270000000.0,27.18,25.93,212424.0,234468.0,234468.0,234468.0,234468.0,234468.0,234468.0,234468.0,Balanced,41.0,37.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
111235,Heidenheim,2. Bundesliga,2.0,Germany,69,71,68,70,Molton Road (Sheldon Stadium),1,6.0,,14400000.0,25.36,24.64,216199.0,240451.0,240451.0,240451.0,240451.0,214096.0,240451.0,224980.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
111527,Qatar,Friendly International,,Qatar,69,71,70,68,Stadion Hanguk,3,,,,28.45,27.3,180561.0,268782.0,215911.0,268782.0,268782.0,234051.0,234051.0,215911.0,Balanced,51.0,71.0,,,,,,Long Ball,Direct Passing,41.0,4.0,3.0,3.0,,,,,,,,
111539,Vizela,Liga Portugal,1.0,Portugal,69,68,69,69,469,1,2.0,,5600000.0,24.55,23.93,213795.0,228589.0,223302.0,228589.0,228589.0,228589.0,223302.0,213795.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
111651,Toronto,Major League Soccer,1.0,Canada,69,74,70,66,Crown Lane,4,7.0,,355500000.0,27.09,24.84,155887.0,198219.0,155887.0,198219.0,198219.0,198219.0,155887.0,198219.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,7.0,3.0,3.0,,,,,,,,
111701,Al Ain,Pro League,1.0,United Arab Emirates,69,76,69,69,Estadio de las Artes (Generic Stadium NG),6,9.0,,76000000.0,25.73,25.25,247072.0,194794.0,247671.0,194794.0,194794.0,194794.0,247671.0,194794.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
111706,Godoy Cruz,Liga Profesional,1.0,Argentina,69,68,70,68,El Libertador (La Bombastico),1,2.0,,22000000.0,25.82,23.82,214933.0,240744.0,261275.0,240744.0,240744.0,240744.0,240744.0,261275.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
111711,Huracán,Liga Profesional,1.0,Argentina,69,69,70,69,El Libertador (La Bombastico),2,3.0,,18300000.0,26.09,25.36,232521.0,205633.0,205633.0,205633.0,205633.0,259977.0,205633.0,205633.0,Balanced,51.0,37.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
111716,Unión Santa Fe,Liga Profesional,1.0,Argentina,69,69,69,69,Estadio Nacional (El Medio),1,3.0,,13000000.0,25.45,22.68,211272.0,256167.0,211272.0,256167.0,256167.0,260030.0,211272.0,211272.0,Balanced,61.0,61.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
111724,Shandong Luneng,Super League,1.0,China PR,69,72,69,67,Stadion Hanguk,3,9.0,,15900000.0,30.0,28.64,176944.0,195412.0,195412.0,195412.0,195412.0,176944.0,195412.0,195412.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,6.0,3.0,3.0,,,,,,,,
111817,Paris,Ligue 2,2.0,France,69,71,69,69,Euro Arena,1,9.0,,19000000.0,28.91,26.11,240057.0,243595.0,211240.0,243595.0,243595.0,257020.0,194846.0,243595.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
112716,Cerro Porteño,Primera División,1.0,Paraguay,69,69,69,68,Estadio Nacional (El Medio),6,10.0,,54500000.0,26.27,24.19,260136.0,253233.0,253233.0,253233.0,253233.0,244628.0,253233.0,260138.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
114161,Austin,Major League Soccer,1.0,United States,69,69,71,66,Molton Road (Sheldon Stadium),1,3.0,,170000000.0,27.0,25.46,205895.0,201895.0,205895.0,201895.0,201895.0,221125.0,201895.0,201895.0,Balanced,71.0,81.0,,,,,,Slow Build Up,Possession,81.0,5.0,3.0,3.0,,,,,,,,
114162,Nashville SC,Major League Soccer,1.0,United States,69,71,69,70,Stadio Classico,2,2.0,,180000000.0,28.18,26.83,176071.0,210021.0,210021.0,210021.0,210021.0,210021.0,210021.0,210021.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,41.0,3.0,3.0,3.0,,,,,,,,
27,Hansa Rostock,2. Bundesliga,2.0,Germany,68,69,67,67,Stade Municipal,1,3.0,,12900000.0,28.09,26.07,211946.0,246845.0,246845.0,246845.0,246845.0,202456.0,211982.0,211982.0,Balanced,61.0,61.0,,,,,,Long Ball,Direct Passing,61.0,6.0,3.0,3.0,,,,,,,,
29,Kaiserslautern,2. Bundesliga,2.0,Germany,68,70,67,68,Stadion Europa (Generic Europe 2),1,2.0,,13200000.0,28.0,25.43,216381.0,205086.0,223755.0,223755.0,205086.0,223755.0,223755.0,223755.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
106,Sunderland,Championship,2.0,England,68,71,68,67,Stadium of Light,2,4.0,,13000000.0,24.73,22.31,186135.0,205351.0,205351.0,205351.0,205351.0,205351.0,205351.0,205351.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
190,Brescia,Serie B,2.0,Italy,68,68,68,69,Stadio Classico,1,8.0,,37000000.0,25.64,24.19,202489.0,240685.0,202489.0,240685.0,240685.0,222959.0,240685.0,202489.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
210,Caen,Ligue 2,2.0,France,68,67,66,69,Stade Municipal,1,5.0,,17000000.0,26.0,24.41,184190.0,263987.0,263987.0,263987.0,263987.0,223510.0,263987.0,263987.0,Balanced,41.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
226,Sochaux,Ligue 2,2.0,France,68,68,68,68,Stadion Neder,1,7.0,,17000000.0,25.82,24.64,237132.0,237132.0,237132.0,237132.0,237132.0,237132.0,225169.0,237132.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
254,Rapid Vienna,Bundesliga,1.0,Austria,68,72,68,65,Stadion Europa (Generic Europe 2),5,8.0,,50000000.0,24.18,24.46,193584.0,256548.0,256548.0,256548.0,256548.0,193584.0,256548.0,256548.0,Press After Possession Loss,71.0,51.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
269,Brøndby,Superliga,1.0,Denmark,68,71,68,67,Waldstadion (Fussballstadion),2,7.0,,20500000.0,26.82,24.43,212287.0,172522.0,172522.0,172522.0,172522.0,212287.0,172522.0,172522.0,Press After Possession Loss,51.0,61.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
308,Universitatea Craiova,Liga 1,1.0,Romania,68,68,67,68,Sanderson Park (FIFA 13 NEW generic),3,9.0,,7000000.0,28.18,26.59,243000.0,212226.0,212226.0,212226.0,212226.0,256271.0,251880.0,251880.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
324,Servette,Super League,1.0,Switzerland,68,70,69,66,Stadion Neder,3,5.0,,10300000.0,27.91,24.82,206307.0,206254.0,206254.0,206254.0,206254.0,206254.0,206254.0,206254.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,81.0,3.0,3.0,3.0,,,,,,,,
417,Molde,Eliteserien,1.0,Norway,68,72,66,68,Stadion Neder,3,10.0,,16000000.0,25.82,24.21,153048.0,153048.0,153048.0,153048.0,153048.0,263823.0,153048.0,153048.0,Balanced,41.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
518,Chaves,Liga Portugal,1.0,Portugal,68,66,67,69,Euro Park,1,2.0,,5600000.0,26.82,25.11,222832.0,192528.0,192528.0,192528.0,192528.0,214942.0,222832.0,222832.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Balanced,Balanced,61.0,8.0,3.0,3.0,,,,,,,,
543,Jahn Regensburg,2. Bundesliga,2.0,Germany,68,70,67,67,Molton Road (Sheldon Stadium),1,3.0,,8900000.0,24.73,25.21,228883.0,253694.0,261745.0,253694.0,253694.0,234476.0,261745.0,263061.0,Press After Possession Loss,61.0,61.0,,,,,,Fast Build Up,Forward Runs,51.0,5.0,3.0,3.0,,,,,,,,
570,Ternana,Serie B,2.0,Italy,68,70,67,67,Stadion 23. Maj,1,7.0,,15000000.0,27.0,26.96,220084.0,220084.0,220084.0,220084.0,220084.0,226468.0,224123.0,224123.0,Press After Possession Loss,41.0,61.0,,,,,,Slow Build Up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
573,Málaga,La Liga 2,2.0,Spain,68,69,68,66,Estadio La Rosaleda,1,8.0,,95000000.0,29.27,26.5,193909.0,115909.0,115909.0,115909.0,115909.0,115909.0,235522.0,235522.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,51.0,6.0,3.0,3.0,,,,,,,,
576,Holstein Kiel,2. Bundesliga,2.0,Germany,68,69,69,68,Crown Lane,1,5.0,,16900000.0,27.0,25.8,230855.0,209485.0,209485.0,209485.0,209485.0,209485.0,231614.0,209485.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
680,Sint-Truiden,Jupiler Pro League,1.0,Belgium,68,69,68,68,Forest Park Stadium (Square Ground),3,5.0,,30000000.0,27.0,25.12,204776.0,184176.0,237077.0,184176.0,184176.0,194365.0,242006.0,242006.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
